week,product_id,product,category,state,price,quantity,log_price,log_quantity,seasonality,elasticity,intercept
85,Tesla (NewYork),Tesla,LargeSUV,NewYork,435.97,8,6.0776,2.0794,-0.7485,-1.1903072443339953,9.175215063148917
86,Tesla (NewYork),Tesla,LargeSUV,NewYork,442.53,8,6.0925,2.0794,-0.823,-1.1903072443339953,9.175215063148917
87,Tesla (NewYork),Tesla,LargeSUV,NewYork,451.0,6,6.1115,1.7918,-0.8855,-1.1903072443339953,9.175215063148917
88,Tesla (NewYork),Tesla,LargeSUV,NewYork,430.19,8,6.0642,2.0794,-0.935,-1.1903072443339953,9.175215063148917
89,Tesla (NewYork),Tesla,LargeSUV,NewYork,414.03,8,6.0259,2.0794,-0.9709,-1.1903072443339953,9.175215063148917
90,Tesla (NewYork),Tesla,LargeSUV,NewYork,433.68,7,6.0723,1.9459,-0.9927,-1.1903072443339953,9.175215063148917
91,Tesla (NewYork),Tesla,LargeSUV,NewYork,473.83,7,6.1609,1.9459,-1.0,-1.1903072443339953,9.175215063148917
92,Tesla (NewYork),Tesla,LargeSUV,NewYork,485.35,7,6.1849,1.9459,-0.9927,-1.1903072443339953,9.175215063148917
93,Tesla (NewYork),Tesla,LargeSUV,NewYork,464.05,8,6.14,2.0794,-0.9709,-1.1903072443339953,9.175215063148917
94,Tesla (NewYork),Tesla,LargeSUV,NewYork,471.98,8,6.1569,2.0794,-0.935,-1.1903072443339953,9.175215063148917
95,Tesla (NewYork),Tesla,LargeSUV,NewYork,532.89,6,6.2783,1.7918,-0.8855,-1.1903072443339953,9.175215063148917
96,Tesla (NewYork),Tesla,LargeSUV,NewYork,535.63,5,6.2834,1.6094,-0.823,-1.1903072443339953,9.175215063148917
97,Tesla (NewYork),Tesla,LargeSUV,NewYork,576.24,7,6.3565,1.9459,-0.7485,-1.1903072443339953,9.175215063148917
98,Tesla (NewYork),Tesla,LargeSUV,NewYork,555.3,6,6.3195,1.7918,-0.6631,-1.1903072443339953,9.175215063148917
99,Tesla (NewYork),Tesla,LargeSUV,NewYork,554.13,6,6.3174,1.7918,-0.5681,-1.1903072443339953,9.175215063148917
100,Tesla (NewYork),Tesla,LargeSUV,NewYork,571.57,6,6.3484,1.7918,-0.4647,-1.1903072443339953,9.175215063148917
101,Tesla (NewYork),Tesla,LargeSUV,NewYork,583.04,5,6.3683,1.6094,-0.3546,-1.1903072443339953,9.175215063148917
102,Tesla (NewYork),Tesla,LargeSUV,NewYork,561.12,8,6.3299,2.0794,-0.2393,-1.1903072443339953,9.175215063148917
103,Tesla (NewYork),Tesla,LargeSUV,NewYork,538.86,8,6.2895,2.0794,-0.1205,-1.1903072443339953,9.175215063148917
0,Jeep (Florida),Jeep,LargeSUV,Florida,507.72,328,6.2299,5.793,0.0,-1.0761802165212035,11.73219581296982
1,Jeep (Florida),Jeep,LargeSUV,Florida,547.59,287,6.3055,5.6595,0.1205,-1.0761802165212035,11.73219581296982
2,Jeep (Florida),Jeep,LargeSUV,Florida,599.28,288,6.3957,5.663,0.2393,-1.0761802165212035,11.73219581296982
3,Jeep (Florida),Jeep,LargeSUV,Florida,603.33,273,6.4025,5.6095,0.3546,-1.0761802165212035,11.73219581296982
4,Jeep (Florida),Jeep,LargeSUV,Florida,594.01,275,6.3869,5.6168,0.4647,-1.0761802165212035,11.73219581296982
5,Jeep (Florida),Jeep,LargeSUV,Florida,635.52,276,6.4544,5.6204,0.5681,-1.0761802165212035,11.73219581296982
6,Jeep (Florida),Jeep,LargeSUV,Florida,658.59,246,6.4901,5.5053,0.6631,-1.0761802165212035,11.73219581296982
7,Jeep (Florida),Jeep,LargeSUV,Florida,627.02,286,6.441,5.656,0.7485,-1.0761802165212035,11.73219581296982
8,Jeep (Florida),Jeep,LargeSUV,Florida,595.44,304,6.3893,5.717,0.823,-1.0761802165212035,11.73219581296982
9,Jeep (Florida),Jeep,LargeSUV,Florida,610.26,315,6.4139,5.7526,0.8855,-1.0761802165212035,11.73219581296982
10,Jeep (Florida),Jeep,LargeSUV,Florida,604.88,277,6.405,5.624,0.935,-1.0761802165212035,11.73219581296982
11,Jeep (Florida),Jeep,LargeSUV,Florida,604.08,327,6.4037,5.79,0.9709,-1.0761802165212035,11.73219581296982
12,Jeep (Florida),Jeep,LargeSUV,Florida,637.36,255,6.4573,5.5413,0.9927,-1.0761802165212035,11.73219581296982
13,Jeep (Florida),Jeep,LargeSUV,Florida,662.01,255,6.4953,5.5413,1.0,-1.0761802165212035,11.73219581296982
14,Jeep (Florida),Jeep,LargeSUV,Florida,707.53,237,6.5618,5.4681,0.9927,-1.0761802165212035,11.73219581296982
15,Jeep (Florida),Jeep,LargeSUV,Florida,642.39,246,6.4652,5.5053,0.9709,-1.0761802165212035,11.73219581296982
16,Jeep (Florida),Jeep,LargeSUV,Florida,650.59,311,6.4779,5.7398,0.935,-1.0761802165212035,11.73219581296982
17,Jeep (Florida),Jeep,LargeSUV,Florida,673.58,234,6.5126,5.4553,0.8855,-1.0761802165212035,11.73219581296982
18,Jeep (Florida),Jeep,LargeSUV,Florida,624.08,260,6.4363,5.5607,0.823,-1.0761802165212035,11.73219581296982
19,Jeep (Florida),Jeep,LargeSUV,Florida,603.98,336,6.4035,5.8171,0.7485,-1.0761802165212035,11.73219581296982
20,Jeep (Florida),Jeep,LargeSUV,Florida,579.12,280,6.3615,5.6348,0.6631,-1.0761802165212035,11.73219581296982
21,Jeep (Florida),Jeep,LargeSUV,Florida,579.75,290,6.3626,5.6699,0.5681,-1.0761802165212035,11.73219581296982
22,Jeep (Florida),Jeep,LargeSUV,Florida,628.91,237,6.444,5.4681,0.4647,-1.0761802165212035,11.73219581296982
23,Jeep (Florida),Jeep,LargeSUV,Florida,695.84,262,6.5451,5.5683,0.3546,-1.0761802165212035,11.73219581296982
24,Jeep (Florida),Jeep,LargeSUV,Florida,668.08,268,6.5044,5.591,0.2393,-1.0761802165212035,11.73219581296982
25,Jeep (Florida),Jeep,LargeSUV,Florida,685.9,252,6.5307,5.5294,0.1205,-1.0761802165212035,11.73219581296982
26,Jeep (Florida),Jeep,LargeSUV,Florida,705.33,233,6.5587,5.451,-0.0,-1.0761802165212035,11.73219581296982
27,Jeep (Florida),Jeep,LargeSUV,Florida,719.14,212,6.5781,5.3566,-0.1205,-1.0761802165212035,11.73219581296982
28,Jeep (Florida),Jeep,LargeSUV,Florida,733.63,189,6.598,5.2417,-0.2393,-1.0761802165212035,11.73219581296982
29,Jeep (Florida),Jeep,LargeSUV,Florida,744.85,176,6.6132,5.1705,-0.3546,-1.0761802165212035,11.73219581296982
30,Jeep (Florida),Jeep,LargeSUV,Florida,810.43,204,6.6976,5.3181,-0.4647,-1.0761802165212035,11.73219581296982
31,Jeep (Florida),Jeep,LargeSUV,Florida,856.36,177,6.7527,5.1761,-0.5681,-1.0761802165212035,11.73219581296982
32,Jeep (Florida),Jeep,LargeSUV,Florida,812.15,156,6.6997,5.0499,-0.6631,-1.0761802165212035,11.73219581296982
33,Jeep (Florida),Jeep,LargeSUV,Florida,845.11,161,6.7395,5.0814,-0.7485,-1.0761802165212035,11.73219581296982
34,Jeep (Florida),Jeep,LargeSUV,Florida,883.67,147,6.7841,4.9904,-0.823,-1.0761802165212035,11.73219581296982
35,Jeep (Florida),Jeep,LargeSUV,Florida,897.7,130,6.7998,4.8675,-0.8855,-1.0761802165212035,11.73219581296982
36,Jeep (Florida),Jeep,LargeSUV,Florida,949.95,143,6.8564,4.9628,-0.935,-1.0761802165212035,11.73219581296982
37,Jeep (Florida),Jeep,LargeSUV,Florida,958.92,131,6.8658,4.8752,-0.9709,-1.0761802165212035,11.73219581296982
38,Jeep (Florida),Jeep,LargeSUV,Florida,968.58,120,6.8758,4.7875,-0.9927,-1.0761802165212035,11.73219581296982
39,Jeep (Florida),Jeep,LargeSUV,Florida,974.47,112,6.8819,4.7185,-1.0,-1.0761802165212035,11.73219581296982
40,Jeep (Florida),Jeep,LargeSUV,Florida,880.93,124,6.781,4.8203,-0.9927,-1.0761802165212035,11.73219581296982
41,Jeep (Florida),Jeep,LargeSUV,Florida,877.4,144,6.777,4.9698,-0.9709,-1.0761802165212035,11.73219581296982
42,Jeep (Florida),Jeep,LargeSUV,Florida,848.57,155,6.7435,5.0434,-0.935,-1.0761802165212035,11.73219581296982
43,Jeep (Florida),Jeep,LargeSUV,Florida,799.69,151,6.6842,5.0173,-0.8855,-1.0761802165212035,11.73219581296982
44,Jeep (Florida),Jeep,LargeSUV,Florida,859.14,170,6.7559,5.1358,-0.823,-1.0761802165212035,11.73219581296982
45,Jeep (Florida),Jeep,LargeSUV,Florida,881.07,153,6.7811,5.0304,-0.7485,-1.0761802165212035,11.73219581296982
46,Jeep (Florida),Jeep,LargeSUV,Florida,879.76,169,6.7796,5.1299,-0.6631,-1.0761802165212035,11.73219581296982
47,Jeep (Florida),Jeep,LargeSUV,Florida,855.26,161,6.7514,5.0814,-0.5681,-1.0761802165212035,11.73219581296982
48,Jeep (Florida),Jeep,LargeSUV,Florida,868.02,147,6.7662,4.9904,-0.4647,-1.0761802165212035,11.73219581296982
49,Jeep (Florida),Jeep,LargeSUV,Florida,912.13,159,6.8158,5.0689,-0.3546,-1.0761802165212035,11.73219581296982
50,Jeep (Florida),Jeep,LargeSUV,Florida,875.19,145,6.7744,4.9767,-0.2393,-1.0761802165212035,11.73219581296982
51,Jeep (Florida),Jeep,LargeSUV,Florida,874.98,183,6.7742,5.2095,-0.1205,-1.0761802165212035,11.73219581296982
52,Jeep (Florida),Jeep,LargeSUV,Florida,913.79,148,6.8176,4.9972,0.0,-1.0761802165212035,11.73219581296982
53,Jeep (Florida),Jeep,LargeSUV,Florida,829.48,210,6.7208,5.3471,0.1205,-1.0761802165212035,11.73219581296982
54,Jeep (Florida),Jeep,LargeSUV,Florida,827.1,184,6.7179,5.2149,0.2393,-1.0761802165212035,11.73219581296982
55,Jeep (Florida),Jeep,LargeSUV,Florida,809.53,228,6.6965,5.4293,0.3546,-1.0761802165212035,11.73219581296982
56,Jeep (Florida),Jeep,LargeSUV,Florida,804.13,178,6.6898,5.1818,0.4647,-1.0761802165212035,11.73219581296982
57,Jeep (Florida),Jeep,LargeSUV,Florida,784.22,197,6.6647,5.2832,0.5681,-1.0761802165212035,11.73219581296982
58,Jeep (Florida),Jeep,LargeSUV,Florida,789.63,225,6.6716,5.4161,0.6631,-1.0761802165212035,11.73219581296982
59,Jeep (Florida),Jeep,LargeSUV,Florida,869.35,227,6.7677,5.425,0.7485,-1.0761802165212035,11.73219581296982
60,Jeep (Florida),Jeep,LargeSUV,Florida,855.38,248,6.7516,5.5134,0.823,-1.0761802165212035,11.73219581296982
61,Jeep (Florida),Jeep,LargeSUV,Florida,867.95,202,6.7661,5.3083,0.8855,-1.0761802165212035,11.73219581296982
62,Jeep (Florida),Jeep,LargeSUV,Florida,958.98,227,6.8659,5.425,0.935,-1.0761802165212035,11.73219581296982
63,Jeep (Florida),Jeep,LargeSUV,Florida,932.97,182,6.8384,5.204,0.9709,-1.0761802165212035,11.73219581296982
64,Jeep (Florida),Jeep,LargeSUV,Florida,1021.58,196,6.9291,5.2781,0.9927,-1.0761802165212035,11.73219581296982
65,Jeep (Florida),Jeep,LargeSUV,Florida,1021.85,154,6.9294,5.037,1.0,-1.0761802165212035,11.73219581296982
66,Jeep (Florida),Jeep,LargeSUV,Florida,1117.07,163,7.0185,5.0938,0.9927,-1.0761802165212035,11.73219581296982
67,Jeep (Florida),Jeep,LargeSUV,Florida,1159.77,111,7.056,4.7095,0.9709,-1.0761802165212035,11.73219581296982
68,Jeep (Florida),Jeep,LargeSUV,Florida,1177.72,126,7.0713,4.8363,0.935,-1.0761802165212035,11.73219581296982
69,Jeep (Florida),Jeep,LargeSUV,Florida,1173.86,153,7.0681,5.0304,0.8855,-1.0761802165212035,11.73219581296982
70,Jeep (Florida),Jeep,LargeSUV,Florida,1137.8,127,7.0369,4.8442,0.823,-1.0761802165212035,11.73219581296982
71,Jeep (Florida),Jeep,LargeSUV,Florida,1142.12,154,7.0406,5.037,0.7485,-1.0761802165212035,11.73219581296982
72,Jeep (Florida),Jeep,LargeSUV,Florida,1194.53,153,7.0855,5.0304,0.6631,-1.0761802165212035,11.73219581296982
73,Jeep (Florida),Jeep,LargeSUV,Florida,1193.75,127,7.0849,4.8442,0.5681,-1.0761802165212035,11.73219581296982
74,Jeep (Florida),Jeep,LargeSUV,Florida,1175.0,119,7.069,4.7791,0.4647,-1.0761802165212035,11.73219581296982
75,Jeep (Florida),Jeep,LargeSUV,Florida,1160.36,127,7.0565,4.8442,0.3546,-1.0761802165212035,11.73219581296982
76,Jeep (Florida),Jeep,LargeSUV,Florida,1219.39,112,7.1061,4.7185,0.2393,-1.0761802165212035,11.73219581296982
77,Jeep (Florida),Jeep,LargeSUV,Florida,1296.42,115,7.1674,4.7449,0.1205,-1.0761802165212035,11.73219581296982
78,Jeep (Florida),Jeep,LargeSUV,Florida,1253.89,119,7.134,4.7791,0.0,-1.0761802165212035,11.73219581296982
79,Jeep (Florida),Jeep,LargeSUV,Florida,1212.67,115,7.1006,4.7449,-0.1205,-1.0761802165212035,11.73219581296982
80,Jeep (Florida),Jeep,LargeSUV,Florida,1235.89,141,7.1195,4.9488,-0.2393,-1.0761802165212035,11.73219581296982
81,Jeep (Florida),Jeep,LargeSUV,Florida,1333.98,96,7.1959,4.5643,-0.3546,-1.0761802165212035,11.73219581296982
82,Jeep (Florida),Jeep,LargeSUV,Florida,1412.65,115,7.2532,4.7449,-0.4647,-1.0761802165212035,11.73219581296982
83,Jeep (Florida),Jeep,LargeSUV,Florida,1326.94,91,7.1906,4.5109,-0.5681,-1.0761802165212035,11.73219581296982
84,Jeep (Florida),Jeep,LargeSUV,Florida,1309.53,104,7.1774,4.6444,-0.6631,-1.0761802165212035,11.73219581296982
85,Jeep (Florida),Jeep,LargeSUV,Florida,1249.99,123,7.1309,4.8122,-0.7485,-1.0761802165212035,11.73219581296982
86,Jeep (Florida),Jeep,LargeSUV,Florida,1233.39,122,7.1175,4.804,-0.823,-1.0761802165212035,11.73219581296982
87,Jeep (Florida),Jeep,LargeSUV,Florida,1336.41,92,7.1977,4.5218,-0.8855,-1.0761802165212035,11.73219581296982
88,Jeep (Florida),Jeep,LargeSUV,Florida,1244.65,111,7.1266,4.7095,-0.935,-1.0761802165212035,11.73219581296982
89,Jeep (Florida),Jeep,LargeSUV,Florida,1147.87,119,7.0457,4.7791,-0.9709,-1.0761802165212035,11.73219581296982
90,Jeep (Florida),Jeep,LargeSUV,Florida,1101.29,112,7.0042,4.7185,-0.9927,-1.0761802165212035,11.73219581296982
91,Jeep (Florida),Jeep,LargeSUV,Florida,1117.23,126,7.0186,4.8363,-1.0,-1.0761802165212035,11.73219581296982
92,Jeep (Florida),Jeep,LargeSUV,Florida,1152.45,142,7.0496,4.9558,-0.9927,-1.0761802165212035,11.73219581296982
93,Jeep (Florida),Jeep,LargeSUV,Florida,1177.93,118,7.0715,4.7707,-0.9709,-1.0761802165212035,11.73219581296982
94,Jeep (Florida),Jeep,LargeSUV,Florida,1249.25,112,7.1303,4.7185,-0.935,-1.0761802165212035,11.73219581296982
95,Jeep (Florida),Jeep,LargeSUV,Florida,1143.84,126,7.0421,4.8363,-0.8855,-1.0761802165212035,11.73219581296982
96,Jeep (Florida),Jeep,LargeSUV,Florida,1213.86,92,7.1016,4.5218,-0.823,-1.0761802165212035,11.73219581296982
97,Jeep (Florida),Jeep,LargeSUV,Florida,1195.07,119,7.086,4.7791,-0.7485,-1.0761802165212035,11.73219581296982
98,Jeep (Florida),Jeep,LargeSUV,Florida,1239.58,98,7.1225,4.585,-0.6631,-1.0761802165212035,11.73219581296982
99,Jeep (Florida),Jeep,LargeSUV,Florida,1160.21,112,7.0564,4.7185,-0.5681,-1.0761802165212035,11.73219581296982
100,Jeep (Florida),Jeep,LargeSUV,Florida,1160.5,159,7.0566,5.0689,-0.4647,-1.0761802165212035,11.73219581296982
101,Jeep (Florida),Jeep,LargeSUV,Florida,1174.29,120,7.0684,4.7875,-0.3546,-1.0761802165212035,11.73219581296982
102,Jeep (Florida),Jeep,LargeSUV,Florida,1244.15,109,7.1262,4.6913,-0.2393,-1.0761802165212035,11.73219581296982
103,Jeep (Florida),Jeep,LargeSUV,Florida,1149.34,152,7.0469,5.0239,-0.1205,-1.0761802165212035,11.73219581296982
0,Jeep (NewYork),Jeep,LargeSUV,NewYork,189.74,8476,5.2456,9.045,0.0,-0.7075057197388617,12.87003892973684
1,Jeep (NewYork),Jeep,LargeSUV,NewYork,194.59,9002,5.2709,9.1052,0.1205,-0.7075057197388617,12.87003892973684
2,Jeep (NewYork),Jeep,LargeSUV,NewYork,202.3,10928,5.3098,9.2991,0.2393,-0.7075057197388617,12.87003892973684
3,Jeep (NewYork),Jeep,LargeSUV,NewYork,215.75,9192,5.3741,9.1261,0.3546,-0.7075057197388617,12.87003892973684
4,Jeep (NewYork),Jeep,LargeSUV,NewYork,210.06,7856,5.3474,8.969,0.4647,-0.7075057197388617,12.87003892973684
5,Jeep (NewYork),Jeep,LargeSUV,NewYork,220.02,9941,5.3937,9.2044,0.5681,-0.7075057197388617,12.87003892973684
6,Jeep (NewYork),Jeep,LargeSUV,NewYork,235.52,8584,5.4618,9.0577,0.6631,-0.7075057197388617,12.87003892973684
7,Jeep (NewYork),Jeep,LargeSUV,NewYork,216.94,11625,5.3796,9.3609,0.7485,-0.7075057197388617,12.87003892973684
8,Jeep (NewYork),Jeep,LargeSUV,NewYork,223.68,8892,5.4102,9.0929,0.823,-0.7075057197388617,12.87003892973684
9,Jeep (NewYork),Jeep,LargeSUV,NewYork,234.67,10586,5.4582,9.2673,0.8855,-0.7075057197388617,12.87003892973684
10,Jeep (NewYork),Jeep,LargeSUV,NewYork,231.65,11741,5.4452,9.3708,0.935,-0.7075057197388617,12.87003892973684
11,Jeep (NewYork),Jeep,LargeSUV,NewYork,218.04,8990,5.3847,9.1039,0.9709,-0.7075057197388617,12.87003892973684
12,Jeep (NewYork),Jeep,LargeSUV,NewYork,228.57,9439,5.4318,9.1526,0.9927,-0.7075057197388617,12.87003892973684
13,Jeep (NewYork),Jeep,LargeSUV,NewYork,215.26,10572,5.3719,9.266,1.0,-0.7075057197388617,12.87003892973684
14,Jeep (NewYork),Jeep,LargeSUV,NewYork,213.35,9152,5.3629,9.1217,0.9927,-0.7075057197388617,12.87003892973684
15,Jeep (NewYork),Jeep,LargeSUV,NewYork,212.92,10459,5.3609,9.2552,0.9709,-0.7075057197388617,12.87003892973684
16,Jeep (NewYork),Jeep,LargeSUV,NewYork,220.68,9557,5.3967,9.165,0.935,-0.7075057197388617,12.87003892973684
17,Jeep (NewYork),Jeep,LargeSUV,NewYork,213.87,9676,5.3654,9.1774,0.8855,-0.7075057197388617,12.87003892973684
18,Jeep (NewYork),Jeep,LargeSUV,NewYork,206.68,10173,5.3312,9.2275,0.823,-0.7075057197388617,12.87003892973684
19,Jeep (NewYork),Jeep,LargeSUV,NewYork,207.7,10052,5.3361,9.2155,0.7485,-0.7075057197388617,12.87003892973684
20,Jeep (NewYork),Jeep,LargeSUV,NewYork,218.42,9684,5.3864,9.1782,0.6631,-0.7075057197388617,12.87003892973684
21,Jeep (NewYork),Jeep,LargeSUV,NewYork,244.89,8034,5.5008,8.9914,0.5681,-0.7075057197388617,12.87003892973684
22,Jeep (NewYork),Jeep,LargeSUV,NewYork,227.11,8388,5.4254,9.0346,0.4647,-0.7075057197388617,12.87003892973684
23,Jeep (NewYork),Jeep,LargeSUV,NewYork,230.71,8598,5.4412,9.0593,0.3546,-0.7075057197388617,12.87003892973684
24,Jeep (NewYork),Jeep,LargeSUV,NewYork,218.52,8860,5.3869,9.0893,0.2393,-0.7075057197388617,12.87003892973684
25,Jeep (NewYork),Jeep,LargeSUV,NewYork,229.93,8007,5.4378,8.9881,0.1205,-0.7075057197388617,12.87003892973684
26,Jeep (NewYork),Jeep,LargeSUV,NewYork,219.39,8909,5.3909,9.0948,-0.0,-0.7075057197388617,12.87003892973684
27,Jeep (NewYork),Jeep,LargeSUV,NewYork,212.12,6932,5.3571,8.8439,-0.1205,-0.7075057197388617,12.87003892973684
28,Jeep (NewYork),Jeep,LargeSUV,NewYork,205.96,7919,5.3277,8.977,-0.2393,-0.7075057197388617,12.87003892973684
29,Jeep (NewYork),Jeep,LargeSUV,NewYork,205.17,8238,5.3239,9.0165,-0.3546,-0.7075057197388617,12.87003892973684
30,Jeep (NewYork),Jeep,LargeSUV,NewYork,208.52,7476,5.34,8.9195,-0.4647,-0.7075057197388617,12.87003892973684
31,Jeep (NewYork),Jeep,LargeSUV,NewYork,213.62,9750,5.3642,9.185,-0.5681,-0.7075057197388617,12.87003892973684
32,Jeep (NewYork),Jeep,LargeSUV,NewYork,213.56,7925,5.3639,8.9778,-0.6631,-0.7075057197388617,12.87003892973684
33,Jeep (NewYork),Jeep,LargeSUV,NewYork,199.82,8358,5.2974,9.031,-0.7485,-0.7075057197388617,12.87003892973684
34,Jeep (NewYork),Jeep,LargeSUV,NewYork,207.23,7442,5.3338,8.9149,-0.823,-0.7075057197388617,12.87003892973684
35,Jeep (NewYork),Jeep,LargeSUV,NewYork,206.68,7812,5.3312,8.9634,-0.8855,-0.7075057197388617,12.87003892973684
36,Jeep (NewYork),Jeep,LargeSUV,NewYork,219.04,6444,5.3893,8.7709,-0.935,-0.7075057197388617,12.87003892973684
37,Jeep (NewYork),Jeep,LargeSUV,NewYork,211.42,7451,5.3539,8.9161,-0.9709,-0.7075057197388617,12.87003892973684
38,Jeep (NewYork),Jeep,LargeSUV,NewYork,195.15,7168,5.2738,8.8774,-0.9927,-0.7075057197388617,12.87003892973684
39,Jeep (NewYork),Jeep,LargeSUV,NewYork,194.82,7760,5.2721,8.9567,-1.0,-0.7075057197388617,12.87003892973684
40,Jeep (NewYork),Jeep,LargeSUV,NewYork,207.86,5642,5.3368,8.638,-0.9927,-0.7075057197388617,12.87003892973684
41,Jeep (NewYork),Jeep,LargeSUV,NewYork,209.54,6684,5.3449,8.8075,-0.9709,-0.7075057197388617,12.87003892973684
42,Jeep (NewYork),Jeep,LargeSUV,NewYork,207.45,9237,5.3349,9.131,-0.935,-0.7075057197388617,12.87003892973684
43,Jeep (NewYork),Jeep,LargeSUV,NewYork,198.62,8894,5.2914,9.0931,-0.8855,-0.7075057197388617,12.87003892973684
44,Jeep (NewYork),Jeep,LargeSUV,NewYork,216.87,8946,5.3793,9.099,-0.823,-0.7075057197388617,12.87003892973684
45,Jeep (NewYork),Jeep,LargeSUV,NewYork,205.98,9460,5.3278,9.1548,-0.7485,-0.7075057197388617,12.87003892973684
46,Jeep (NewYork),Jeep,LargeSUV,NewYork,198.65,9023,5.2915,9.1075,-0.6631,-0.7075057197388617,12.87003892973684
47,Jeep (NewYork),Jeep,LargeSUV,NewYork,204.39,7836,5.32,8.9665,-0.5681,-0.7075057197388617,12.87003892973684
48,Jeep (NewYork),Jeep,LargeSUV,NewYork,186.28,7923,5.2272,8.9775,-0.4647,-0.7075057197388617,12.87003892973684
49,Jeep (NewYork),Jeep,LargeSUV,NewYork,198.53,10007,5.291,9.211,-0.3546,-0.7075057197388617,12.87003892973684
50,Jeep (NewYork),Jeep,LargeSUV,NewYork,204.83,8746,5.3222,9.0764,-0.2393,-0.7075057197388617,12.87003892973684
51,Jeep (NewYork),Jeep,LargeSUV,NewYork,214.25,11544,5.3671,9.3539,-0.1205,-0.7075057197388617,12.87003892973684
52,Jeep (NewYork),Jeep,LargeSUV,NewYork,220.31,8178,5.395,9.0092,0.0,-0.7075057197388617,12.87003892973684
53,Jeep (NewYork),Jeep,LargeSUV,NewYork,218.54,11087,5.387,9.3135,0.1205,-0.7075057197388617,12.87003892973684
54,Jeep (NewYork),Jeep,LargeSUV,NewYork,207.23,9076,5.3338,9.1134,0.2393,-0.7075057197388617,12.87003892973684
55,Jeep (NewYork),Jeep,LargeSUV,NewYork,205.78,11101,5.3268,9.3148,0.3546,-0.7075057197388617,12.87003892973684
56,Jeep (NewYork),Jeep,LargeSUV,NewYork,195.99,12198,5.2781,9.409,0.4647,-0.7075057197388617,12.87003892973684
57,Jeep (NewYork),Jeep,LargeSUV,NewYork,200.81,8787,5.3024,9.081,0.5681,-0.7075057197388617,12.87003892973684
58,Jeep (NewYork),Jeep,LargeSUV,NewYork,209.08,9240,5.3427,9.1313,0.6631,-0.7075057197388617,12.87003892973684
59,Jeep (NewYork),Jeep,LargeSUV,NewYork,225.1,8317,5.4165,9.0261,0.7485,-0.7075057197388617,12.87003892973684
60,Jeep (NewYork),Jeep,LargeSUV,NewYork,229.32,8107,5.4351,9.0005,0.823,-0.7075057197388617,12.87003892973684
61,Jeep (NewYork),Jeep,LargeSUV,NewYork,240.17,9944,5.4814,9.2047,0.8855,-0.7075057197388617,12.87003892973684
62,Jeep (NewYork),Jeep,LargeSUV,NewYork,236.63,9128,5.4665,9.1191,0.935,-0.7075057197388617,12.87003892973684
63,Jeep (NewYork),Jeep,LargeSUV,NewYork,231.04,9617,5.4426,9.1713,0.9709,-0.7075057197388617,12.87003892973684
64,Jeep (NewYork),Jeep,LargeSUV,NewYork,236.58,10079,5.4663,9.2182,0.9927,-0.7075057197388617,12.87003892973684
65,Jeep (NewYork),Jeep,LargeSUV,NewYork,232.05,7657,5.447,8.9434,1.0,-0.7075057197388617,12.87003892973684
66,Jeep (NewYork),Jeep,LargeSUV,NewYork,235.19,11048,5.4604,9.31,0.9927,-0.7075057197388617,12.87003892973684
67,Jeep (NewYork),Jeep,LargeSUV,NewYork,223.04,9396,5.4074,9.148,0.9709,-0.7075057197388617,12.87003892973684
68,Jeep (NewYork),Jeep,LargeSUV,NewYork,213.42,10717,5.3633,9.2796,0.935,-0.7075057197388617,12.87003892973684
69,Jeep (NewYork),Jeep,LargeSUV,NewYork,220.31,10512,5.395,9.2603,0.8855,-0.7075057197388617,12.87003892973684
70,Jeep (NewYork),Jeep,LargeSUV,NewYork,230.3,11043,5.4394,9.3096,0.823,-0.7075057197388617,12.87003892973684
71,Jeep (NewYork),Jeep,LargeSUV,NewYork,219.22,9473,5.3901,9.1562,0.7485,-0.7075057197388617,12.87003892973684
72,Jeep (NewYork),Jeep,LargeSUV,NewYork,226.7,7168,5.4236,8.8774,0.6631,-0.7075057197388617,12.87003892973684
73,Jeep (NewYork),Jeep,LargeSUV,NewYork,220.74,9355,5.397,9.1437,0.5681,-0.7075057197388617,12.87003892973684
74,Jeep (NewYork),Jeep,LargeSUV,NewYork,220.92,9366,5.3978,9.1448,0.4647,-0.7075057197388617,12.87003892973684
75,Jeep (NewYork),Jeep,LargeSUV,NewYork,237.14,7555,5.4687,8.93,0.3546,-0.7075057197388617,12.87003892973684
76,Jeep (NewYork),Jeep,LargeSUV,NewYork,246.91,8316,5.509,9.0259,0.2393,-0.7075057197388617,12.87003892973684
77,Jeep (NewYork),Jeep,LargeSUV,NewYork,256.94,7472,5.5488,8.9189,0.1205,-0.7075057197388617,12.87003892973684
78,Jeep (NewYork),Jeep,LargeSUV,NewYork,282.67,6097,5.6443,8.7156,0.0,-0.7075057197388617,12.87003892973684
79,Jeep (NewYork),Jeep,LargeSUV,NewYork,272.89,7817,5.6091,8.9641,-0.1205,-0.7075057197388617,12.87003892973684
80,Jeep (NewYork),Jeep,LargeSUV,NewYork,259.77,6856,5.5598,8.8329,-0.2393,-0.7075057197388617,12.87003892973684
81,Jeep (NewYork),Jeep,LargeSUV,NewYork,250.55,7044,5.5237,8.8599,-0.3546,-0.7075057197388617,12.87003892973684
82,Jeep (NewYork),Jeep,LargeSUV,NewYork,247.39,6945,5.511,8.8458,-0.4647,-0.7075057197388617,12.87003892973684
